Tiempo (s)	Voltaje (V)
6.344000	2.511322
6.345000	2.514551
6.346000	2.518424
6.347000	2.519070
6.348000	2.521329
6.349000	2.524558
6.350000	2.527463
6.351000	2.528431
6.352000	2.531337
6.353000	2.538438
6.354000	2.548123
6.355000	2.556516
6.356000	2.561358
6.357000	2.566845
6.358000	2.574270
6.359000	2.581694
6.360000	2.588796
6.361000	2.593316
6.362000	2.592024
6.363000	2.589765
6.364000	2.587182
6.365000	2.583954
6.366000	2.583631
6.367000	2.581694
6.368000	2.576207
6.369000	2.564908
6.370000	2.549737
6.371000	2.535533
6.372000	2.526172
6.373000	2.523589
6.374000	2.526817
6.375000	2.531982
6.376000	2.534565
6.377000	2.533919
6.378000	2.530691
6.379000	2.528431
6.380000	2.524880
6.381000	2.525849
6.382000	2.528108
6.383000	2.524880
6.384000	2.521652
6.385000	2.527463
6.386000	2.539730
6.387000	2.553287
6.388000	2.568782
6.389000	2.582986
6.390000	2.597189
6.391000	2.606873
6.392000	2.610102
6.393000	2.607519
6.394000	2.607842
6.395000	2.613330
6.396000	2.617849
6.397000	2.616558
6.398000	2.609779
6.399000	2.597512
6.400000	2.582017
6.401000	2.564908
6.402000	2.551996
6.403000	2.547800
6.404000	2.546508
6.405000	2.546508
6.406000	2.550705
6.407000	2.562326
6.408000	2.578466
6.409000	2.599126
6.410000	2.614944
6.411000	2.626242
6.412000	2.631407
6.413000	2.630438
6.414000	2.625274
6.415000	2.618817
6.416000	2.609779
6.417000	2.603323
6.418000	2.602354
6.419000	2.605259
6.420000	2.609779
6.421000	2.615589
6.422000	2.620754
6.423000	2.621077
6.424000	2.615266
6.425000	2.610102
6.426000	2.605582
6.427000	2.599126
6.428000	2.592993
6.429000	2.586537
6.430000	2.574270
6.431000	2.563940
6.432000	2.559421
6.433000	2.562972
6.434000	2.573301
6.435000	2.591379
6.436000	2.613330
6.437000	2.637540
6.438000	2.654972
6.439000	2.665624
6.440000	2.666916
6.441000	2.660137
6.442000	2.645933
6.443000	2.626242
6.444000	2.602677
6.445000	2.580726
6.446000	2.560066
6.447000	2.540375
6.448000	2.525526
6.449000	2.517133
6.450000	2.516810
6.451000	2.520361
6.452000	2.532305
6.453000	2.551996
6.454000	2.576207
6.455000	2.597189
6.456000	2.611716
6.457000	2.620754
6.458000	2.622368
6.459000	2.615912
6.460000	2.603645
6.461000	2.592993
6.462000	2.580403
6.463000	2.571365
6.464000	2.565554
6.465000	2.562003
6.466000	2.564908
6.467000	2.567814
6.468000	2.568782
6.469000	2.570073
6.470000	2.570719
6.471000	2.572010
6.472000	2.574593
6.473000	2.577498
6.474000	2.578466
6.475000	2.570396
6.476000	2.562003
6.477000	2.555870
6.478000	2.551996
6.479000	2.551996
6.480000	2.561358
6.481000	2.583631
6.482000	2.611070
6.483000	2.642059
6.484000	2.670467
6.485000	2.685316
6.486000	2.684993
6.487000	2.678214
6.488000	2.662719
6.489000	2.642059
6.490000	2.617526
6.491000	2.594284
6.492000	2.575884
6.493000	2.562003
6.494000	2.550382
6.495000	2.544572
6.496000	2.544572
6.497000	2.546831
6.498000	2.551351
6.499000	2.557161
6.500000	2.566845
6.501000	2.573624
6.502000	2.577821
6.503000	2.581372
6.504000	2.581694
6.505000	2.583631
6.506000	2.587182
6.507000	2.592347
6.508000	2.604937
6.509000	2.619140
6.510000	2.631730
6.511000	2.639154
6.512000	2.642059
6.513000	2.645288
6.514000	2.652067
6.515000	2.662074
6.516000	2.673695
6.517000	2.685639
6.518000	2.691449
6.519000	2.687898
6.520000	2.678214
6.521000	2.665302
6.522000	2.653035
6.523000	2.643028
6.524000	2.629793
6.525000	2.608810
6.526000	2.591056
6.527000	2.580403
6.528000	2.574916
6.529000	2.573301
6.530000	2.576852
6.531000	2.585891
6.532000	2.599772
6.533000	2.615912
6.534000	2.628179
6.535000	2.633021
6.536000	2.637540
6.537000	2.639477
6.538000	2.642705
6.539000	2.645933
6.540000	2.644319
6.541000	2.640445
6.542000	2.638186
6.543000	2.637217
6.544000	2.636572
6.545000	2.633021
6.546000	2.623659
6.547000	2.616235
6.548000	2.616558
6.549000	2.622368
6.550000	2.634958
6.551000	2.650775
6.552000	2.667561
6.553000	2.683702
6.554000	2.690158
6.555000	2.687253
6.556000	2.675954
6.557000	2.665947
6.558000	2.664656
6.559000	2.666916
6.560000	2.669498
6.561000	2.669821
6.562000	2.673695
6.563000	2.684024
6.564000	2.695968
6.565000	2.704361
6.566000	2.708558
6.567000	2.712432
6.568000	2.715337
6.569000	2.712109
6.570000	2.705330
6.571000	2.695000
6.572000	2.686930
6.573000	2.682733
6.574000	2.676600
6.575000	2.669821
6.576000	2.663365
6.577000	2.654649
6.578000	2.647547
6.579000	2.648838
6.580000	2.654003
6.581000	2.655617
6.582000	2.654972
6.583000	2.653035
6.584000	2.647870
6.585000	2.643674
6.586000	2.639154
6.587000	2.637217
6.588000	2.636895
6.589000	2.643674
6.590000	2.657231
6.591000	2.672081
6.592000	2.688221
6.593000	2.706621
6.594000	2.721793
6.595000	2.732446
6.596000	2.737611
6.597000	2.742453
6.598000	2.746649
6.599000	2.750846
6.600000	2.752137
6.601000	2.748263
6.602000	2.737611
6.603000	2.713723
6.604000	2.682733
6.605000	2.657231
6.606000	2.644965
6.607000	2.643674
6.608000	2.647870
6.609000	2.652067
6.610000	2.661428
6.611000	2.679182
6.612000	2.701456
6.613000	2.726635
6.614000	2.758593
6.615000	2.802495
6.616000	2.849625
6.617000	2.891913
6.618000	2.919997
6.619000	2.927099
6.620000	2.919351
6.621000	2.894172
6.622000	2.862214
6.623000	2.838326
6.624000	2.823477
6.625000	2.813470
6.626000	2.807337
6.627000	2.796684
6.628000	2.775379
6.629000	2.745681
6.630000	2.712432
6.631000	2.682733
6.632000	2.657554
6.633000	2.636572
6.634000	2.615912
6.635000	2.601709
6.636000	2.597512
6.637000	2.607519
6.638000	2.630116
6.639000	2.656263
6.640000	2.687575
6.641000	2.730186
6.642000	2.777316
6.643000	2.819926
6.644000	2.858018
6.645000	2.885779
6.646000	2.902565
6.647000	2.903211
6.648000	2.894172
6.649000	2.883197
6.650000	2.865442
6.651000	2.843169
6.652000	2.821540
6.653000	2.795393
6.654000	2.769246
6.655000	2.752782
6.656000	2.756656
6.657000	2.780221
6.658000	2.815407
6.659000	2.852853
6.660000	2.880614
6.661000	2.891590
6.662000	2.888684
6.663000	2.867056
6.664000	2.829611
6.665000	2.779898
6.666000	2.733091
6.667000	2.695968
6.668000	2.658200
6.669000	2.628502
6.670000	2.631730
6.671000	2.654003
6.672000	2.688221
6.673000	2.735996
6.674000	2.792488
6.675000	2.851562
6.676000	2.919028
6.677000	2.991983
6.678000	3.056222
6.679000	3.095604
6.680000	3.102706
6.681000	3.083015
6.682000	3.042341
6.683000	2.987786
6.684000	2.924193
6.685000	2.846719
6.686000	2.777316
6.687000	2.728249
6.688000	2.699196
6.689000	2.696937
6.690000	2.718888
6.691000	2.758593
6.692000	2.806369
6.693000	2.833484
6.694000	2.821218
6.695000	2.788614
6.696000	2.751814
6.697000	2.731154
6.698000	2.727281
6.699000	2.737933
6.700000	2.751168
6.701000	2.761498
6.702000	2.772474
6.703000	2.788291
6.704000	2.816698
6.705000	2.850916
6.706000	2.879000
6.707000	2.884165
6.708000	2.879969
6.709000	2.868670
6.710000	2.852207
6.711000	2.831548
6.712000	2.804432
6.713000	2.794747
6.714000	2.809274
6.715000	2.827028
6.716000	2.838004
6.717000	2.847042
6.718000	2.855435
6.719000	2.850916
6.720000	2.829933
6.721000	2.805077
6.722000	2.785709
6.723000	2.772797
6.724000	2.765372
6.725000	2.761498
6.726000	2.764081
6.727000	2.776025
6.728000	2.807337
6.729000	2.844460
6.730000	2.872867
6.731000	2.885134
6.732000	2.878677
6.733000	2.852853
6.734000	2.825414
6.735000	2.816376
6.736000	2.833484
6.737000	2.870930
6.738000	2.925807
6.739000	2.991660
6.740000	3.048797
6.741000	3.095281
6.742000	3.130467
6.743000	3.149190
6.744000	3.149513
6.745000	3.127562
6.746000	3.091408
6.747000	3.048474
6.748000	2.996179
6.749000	2.928713
6.750000	2.863828
6.751000	2.818635
6.752000	2.792165
6.753000	2.780867
6.754000	2.780867
6.755000	2.778284
6.756000	2.756333
6.757000	2.705975
6.758000	2.641737
6.759000	2.584277
6.760000	2.539084
6.761000	2.510677
6.762000	2.508094
6.763000	2.536179
6.764000	2.577821
6.765000	2.635281
6.766000	2.709526
6.767000	2.789260
6.768000	2.866088
6.769000	2.921611
6.770000	2.934200
6.771000	2.912249
6.772000	2.876741
6.773000	2.835421
6.774000	2.793133
6.775000	2.763758
6.776000	2.761821
6.777000	2.787646
6.778000	2.824446
6.779000	2.861891
6.780000	2.901274
6.781000	2.929358
6.782000	2.944207
6.783000	2.951632
6.784000	2.947435
6.785000	2.913218
6.786000	2.859955
6.787000	2.804754
6.788000	2.764726
6.789000	2.752137
6.790000	2.746004
6.791000	2.733737
6.792000	2.715660
6.793000	2.700810
6.794000	2.692740
6.795000	2.686930
6.796000	2.681765
6.797000	2.683056
6.798000	2.697905
6.799000	2.723407
6.800000	2.756656
6.801000	2.787323
6.802000	2.807983
6.803000	2.818958
6.804000	2.835744
6.805000	2.877709
6.806000	2.928390
6.807000	2.971646
6.808000	3.003604
6.809000	3.022004
6.810000	3.019744
6.811000	3.009414
6.812000	2.992306
6.813000	2.960993
6.814000	2.928067
6.815000	2.898369
6.816000	2.869316
6.817000	2.854144
6.818000	2.869639
6.819000	2.904502
6.820000	2.931295
6.821000	2.946467
6.822000	2.967127
6.823000	3.000376
6.824000	3.022972
6.825000	3.010706
6.826000	2.973260
6.827000	2.919351
6.828000	2.854790
6.829000	2.781512
6.830000	2.707589
6.831000	2.643351
6.832000	2.588473
6.833000	2.549414
6.834000	2.531659
6.835000	2.525203
6.836000	2.539084
6.837000	2.586214
6.838000	2.665624
6.839000	2.761175
6.840000	2.863828
6.841000	2.960348
6.842000	3.021036
6.843000	3.042341
6.844000	3.032979
6.845000	3.003927
6.846000	2.960025
6.847000	2.921611
6.848000	2.901274
6.849000	2.901597
6.850000	2.918706
6.851000	2.949695
6.852000	2.973583
6.853000	2.983267
6.854000	2.982944
6.855000	2.974228
6.856000	2.945499
6.857000	2.903534
6.858000	2.868993
6.859000	2.848656
6.860000	2.845428
6.861000	2.847365
6.862000	2.860277
6.863000	2.880291
6.864000	2.888362
6.865000	2.878677
6.866000	2.868025
6.867000	2.853498
6.868000	2.842846
6.869000	2.834130
6.870000	2.830579
6.871000	2.841877
6.872000	2.877063
6.873000	2.941302
6.874000	3.023295
6.875000	3.104965
6.876000	3.156937
6.877000	3.178566
6.878000	3.154355
6.879000	3.082692
6.880000	2.969386
6.881000	2.826060
6.882000	2.662719
6.883000	2.503898
6.884000	2.372515
6.885000	2.270831
6.886000	2.198845
6.887000	2.163982
6.888000	2.159139
6.889000	2.179476
6.890000	2.219182
6.891000	2.268894
6.892000	2.332810
6.893000	2.406410
6.894000	2.486789
6.895000	2.572979
6.896000	2.661428
6.897000	2.738902
6.898000	2.802495
6.899000	2.855758
6.900000	2.892881
6.901000	2.912249
6.902000	2.916446
6.903000	2.924516
6.904000	2.937106
6.905000	2.937751
6.906000	2.927421
6.907000	2.916446
6.908000	2.908053
6.909000	2.900951
6.910000	2.881905
6.911000	2.840263
6.912000	2.774088
6.913000	2.687253
6.914000	2.592670
6.915000	2.509708
6.916000	2.444178
6.917000	2.397049
6.918000	2.376712
6.919000	2.383168
6.920000	2.411575
6.921000	2.452894
6.922000	2.489049
6.923000	2.524880
6.924000	2.566845
6.925000	2.613330
6.926000	2.659814
6.927000	2.703393
6.928000	2.730832
6.929000	2.739225
6.930000	2.740839
6.931000	2.751168
6.932000	2.771505
6.933000	2.782158
6.934000	2.777639
6.935000	2.770860
6.936000	2.768600
6.937000	2.784418
6.938000	2.816698
6.939000	2.857695
6.940000	2.891913
6.941000	2.911927
6.942000	2.904179
6.943000	2.883842
6.944000	2.859309
6.945000	2.823155
6.946000	2.778607
6.947000	2.735674
6.948000	2.691449
6.949000	2.643351
6.950000	2.590733
6.951000	2.535210
6.952000	2.485498
6.953000	2.455800
6.954000	2.454508
6.955000	2.475491
6.956000	2.508094
6.957000	2.533919
6.958000	2.549414
6.959000	2.554256
6.960000	2.562326
6.961000	2.583309
6.962000	2.610102
6.963000	2.635603
6.964000	2.663688
6.965000	2.688544
6.966000	2.705653
6.967000	2.718565
6.968000	2.734705
6.969000	2.748909
6.970000	2.753428
6.971000	2.742453
6.972000	2.716628
6.973000	2.692417
6.974000	2.674017
6.975000	2.662396
6.976000	2.656586
6.977000	2.649161
6.978000	2.633344
6.979000	2.624305
6.980000	2.639477
6.981000	2.684670
6.982000	2.748263
6.983000	2.820895
6.984000	2.891267
6.985000	2.929358
6.986000	2.927421
6.987000	2.881260
6.988000	2.803786
6.989000	2.721147
6.990000	2.653358
6.991000	2.604291
6.992000	2.570073
6.993000	2.568459
6.994000	2.605582
6.995000	2.668853
6.996000	2.728895
6.997000	2.784740
6.998000	2.859955
6.999000	2.933232
7.000000	2.961962
7.001000	2.926130
7.002000	2.845428
7.003000	2.731154
7.004000	2.604614
7.005000	2.488080
7.006000	2.391238
7.007000	2.320866
7.008000	2.277287
7.009000	2.258887
7.010000	2.265343
7.011000	2.287940
7.012000	2.318284
7.013000	2.364122
7.014000	2.417708
7.015000	2.470003
7.016000	2.518747
7.017000	2.559744
7.018000	2.593961
7.019000	2.621077
7.020000	2.642382
7.021000	2.660782
7.022000	2.678860
7.023000	2.701779
7.024000	2.724375
7.025000	2.742775
7.026000	2.754074
7.027000	2.759884
7.028000	2.758270
7.029000	2.744712
7.030000	2.721470
7.031000	2.692740
7.032000	2.665302
7.033000	2.640445
7.034000	2.617849
7.035000	2.595575
7.036000	2.574916
7.037000	2.561358
7.038000	2.558452
7.039000	2.561680
7.040000	2.573301
7.041000	2.586214
7.042000	2.598158
7.043000	2.607519
7.044000	2.613007
7.045000	2.618172
7.046000	2.623014
7.047000	2.629147
7.048000	2.631730
7.049000	2.631084
7.050000	2.631084
7.051000	2.630116
7.052000	2.630438
7.053000	2.630116
7.054000	2.629470
7.055000	2.633021
7.056000	2.637863
7.057000	2.639800
7.058000	2.638186
7.059000	2.639477
7.060000	2.640445
7.061000	2.643028
7.062000	2.648193
7.063000	2.649484
7.064000	2.650452
7.065000	2.657231
7.066000	2.665302
7.067000	2.669821
7.068000	2.672081
7.069000	2.674017
7.070000	2.674986
7.071000	2.677568
7.072000	2.681442
7.073000	2.685316
7.074000	2.684993
7.075000	2.682088
7.076000	2.677568
7.077000	2.673372
7.078000	2.669498
7.079000	2.669498
7.080000	2.674663
7.081000	2.682733
7.082000	2.691449
7.083000	2.697582
7.084000	2.696937
7.085000	2.694032
7.086000	2.694032
7.087000	2.698874
7.088000	2.702102
7.089000	2.692740
7.090000	2.678214
7.091000	2.666593
7.092000	2.655295
7.093000	2.637217
7.094000	2.618172
7.095000	2.605259
7.096000	2.590733
7.097000	2.576852
7.098000	2.563617
7.099000	2.552965
7.100000	2.550705
7.101000	2.556193
7.102000	2.571365
7.103000	2.593961
7.104000	2.613330
7.105000	2.626888
7.106000	2.639154
7.107000	2.650452
7.108000	2.660460
7.109000	2.668530
7.110000	2.677246
7.111000	2.687253
7.112000	2.696937
7.113000	2.706621
7.114000	2.717274
7.115000	2.723084
7.116000	2.718565
7.117000	2.708881
7.118000	2.699519
7.119000	2.690158
7.120000	2.684024
7.121000	2.674663
7.122000	2.664979
7.123000	2.656586
7.124000	2.654326
7.125000	2.651744
7.126000	2.647224
7.127000	2.641737
7.128000	2.636895
7.129000	2.634958
7.130000	2.633021
7.131000	2.628824
7.132000	2.625596
7.133000	2.623014
7.134000	2.622368
7.135000	2.623982
7.136000	2.627533
7.137000	2.632052
7.138000	2.638186
7.139000	2.643996
7.140000	2.648193
7.141000	2.653681
7.142000	2.659168
7.143000	2.661428
7.144000	2.661105
7.145000	2.662719
7.146000	2.664333
7.147000	2.666593
7.148000	2.667561
7.149000	2.663688
7.150000	2.658200
7.151000	2.656909
7.152000	2.658523
7.153000	2.663042
7.154000	2.664656
7.155000	2.660782
7.156000	2.653358
7.157000	2.648193
7.158000	2.645288
7.159000	2.644642
7.160000	2.644642
7.161000	2.643028
7.162000	2.642382
7.163000	2.642059
7.164000	2.642382
7.165000	2.646579
7.166000	2.652067
7.167000	2.655295
7.168000	2.656909
7.169000	2.656909
7.170000	2.655295
7.171000	2.653358
7.172000	2.651744
7.173000	2.652067
7.174000	2.654003
7.175000	2.654972
7.176000	2.654649
7.177000	2.652712
7.178000	2.650775
7.179000	2.646256
7.180000	2.642705
7.181000	2.643674
7.182000	2.647224
7.183000	2.649484
7.184000	2.651421
7.185000	2.654326
7.186000	2.654972
7.187000	2.654649
7.188000	2.649807
7.189000	2.640768
7.190000	2.632698
7.191000	2.629470
7.192000	2.631730
7.193000	2.638831
7.194000	2.648838
7.195000	2.656909
7.196000	2.663688
7.197000	2.668207
7.198000	2.675631
7.199000	2.681765
7.200000	2.687575
7.201000	2.691126
7.202000	2.692417
7.203000	2.690158
7.204000	2.684024
7.205000	2.672081
7.206000	2.657877
7.207000	2.645610
7.208000	2.638186
7.209000	2.634635
7.210000	2.634312
7.211000	2.637217
7.212000	2.637863
7.213000	2.637217
7.214000	2.638831
7.215000	2.641091
7.216000	2.644642
7.217000	2.647870
7.218000	2.648838
7.219000	2.648838
7.220000	2.650130
7.221000	2.651098
7.222000	2.653035
7.223000	2.654972
7.224000	2.657877
7.225000	2.655295
7.226000	2.649807
7.227000	2.642705
7.228000	2.633666
7.229000	2.629147
7.230000	2.626888
7.231000	2.623659
7.232000	2.618495
7.233000	2.608810
7.234000	2.601709
7.235000	2.604291
7.236000	2.616558
7.237000	2.629793
7.238000	2.640768
7.239000	2.653358
7.240000	2.662396
7.241000	2.670467
7.242000	2.677246
7.243000	2.681442
7.244000	2.682733
7.245000	2.679828
7.246000	2.676600
7.247000	2.672081
7.248000	2.667238
7.249000	2.661105
7.250000	2.656586
7.251000	2.654972
7.252000	2.656586
7.253000	2.655617
7.254000	2.651421
7.255000	2.648516
7.256000	2.651421
7.257000	2.657554
7.258000	2.663688
7.259000	2.663042
7.260000	2.662074
7.261000	2.661751
7.262000	2.662074
7.263000	2.661751
7.264000	2.664656
7.265000	2.668207
7.266000	2.672726
7.267000	2.675631
7.268000	2.676600
7.269000	2.681442
7.270000	2.687253
7.271000	2.690481
7.272000	2.690481
7.273000	2.683056
7.274000	2.675631
7.275000	2.671435
7.276000	2.670144
7.277000	2.668207
7.278000	2.661428
7.279000	2.651744
7.280000	2.637217
7.281000	2.617526
7.282000	2.599449
7.283000	2.590410
7.284000	2.587182
7.285000	2.585568
7.286000	2.583954
7.287000	2.583309
7.288000	2.587505
7.289000	2.595252
7.290000	2.603000
7.291000	2.607519
7.292000	2.612038
7.293000	2.615266
7.294000	2.614944
7.295000	2.612684
7.296000	2.611716
7.297000	2.610424
7.298000	2.608810
7.299000	2.607519
7.300000	2.610102
7.301000	2.614298
7.302000	2.619140
7.303000	2.621723
7.304000	2.620431
7.305000	2.616558
7.306000	2.614621
7.307000	2.610747
7.308000	2.605259
7.309000	2.598803
7.310000	2.596866
7.311000	2.596221
7.312000	2.595898
7.313000	2.594930
7.314000	2.594284
